# Number of simulations: 100
# One compartment simulation; White noise sigma=7; narrow stimulus; gpas parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 8.953358 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
4.430728867667638559e-06	4.404404404404393871e-06	5.837886537518365060e+01	4.497418767081689417e+00	0.000000000000000000e+00
5.758335733593683187e-06	1.391391391391392130e-05	3.058921215344436728e+00	3.459472085961224241e+00	0.000000000000000000e+00
-4.062944070112948116e-06	8.008008008007988857e-07	9.810117690205296981e+01	4.903973509933774011e+00	0.000000000000000000e+00
4.209527785137594137e-06	5.605605605605605752e-06	4.511974725703634448e+01	4.728607918263093346e+00	0.000000000000000000e+00
7.072717466057946052e-06	9.509509509509527425e-06	4.423825726378270673e+01	2.820415159017329199e+00	0.000000000000000000e+00
2.571648565208591986e-06	3.603603603603608538e-06	4.091814179631577986e+01	7.737722048066874692e+00	0.000000000000000000e+00
5.085161961184745941e-06	6.706706706706717772e-06	4.497278799879845224e+01	3.920063525674960747e+00	0.000000000000000000e+00
2.154410983847278797e-06	4.404404404404393871e-06	9.615467827310707705e+00	9.238927011852775095e+00	0.000000000000000000e+00
3.413706252210620509e-06	2.802802802802809652e-06	6.996224032821105254e+01	5.830708661417327576e+00	0.000000000000000000e+00
-4.199643418135057863e-06	1.401401401401411602e-06	9.457377270874721376e+01	4.746794871794872250e+00	0.000000000000000000e+00
3.190047938958593955e-06	3.403403403403408817e-06	5.941990377495712039e+01	6.227922624053826794e+00	0.000000000000000000e+00
1.003162489186057319e-05	1.461461461461460677e-05	2.928153044515700643e+01	1.989254533243787426e+00	0.000000000000000000e+00
6.745608865154407882e-06	2.302302302302296796e-06	9.432904073535014788e+01	2.959040959040958541e+00	0.000000000000000000e+00
-2.689634153249414524e-06	2.302302302302296796e-06	7.160588527953488835e+01	7.405000000000004690e+00	0.000000000000000000e+00
5.260268372063941137e-06	4.004004004003994428e-07	9.969691502749886070e+01	3.785787321063392330e+00	0.000000000000000000e+00
1.198732403349754951e-05	2.102102102102102496e-05	1.657433751318469106e+01	1.640815422113892419e+00	0.000000000000000000e+00
4.736367432258704722e-06	4.904904904904893175e-06	5.621926540825871399e+01	4.208581983518047132e+00	0.000000000000000000e+00
3.844772151044871892e-06	1.901901901901897353e-06	8.796018663913686453e+01	5.180132913606157352e+00	0.000000000000000000e+00
4.884634621818287944e-06	2.702702702702696239e-06	8.563834169122482365e+01	4.078766180115671602e+00	0.000000000000000000e+00
