# Number of simulations: 50
# Multi compartment simulation; White noise sigma=5; steps stimulus; gpas parameter; dt=0.1
# --
# The Ra-gpas-cm ball-and-stick simulation was running for 208.699238 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
4.493092430929642464e-06	1.261278406316596263e-06	9.610647745491682770e+01	4.451301246085951568e+00	0.000000000000000000e+00
3.202507940127844211e-06	3.267574130105485065e-07	9.946486186763137027e+01	6.245139219163981181e+00	0.000000000000000000e+00
3.095579786438128851e-06	8.709850233473362272e-07	9.607522862783812911e+01	6.460860102588156906e+00	0.000000000000000000e+00
5.366296362450447795e-06	9.248535977602310738e-08	9.998671406067657585e+01	3.726985351857029283e+00	0.000000000000000000e+00
3.792427886425370245e-06	1.002283632037590097e-06	9.653421021084709253e+01	5.273694987890190866e+00	0.000000000000000000e+00
5.228133424004040437e-06	1.276756441105452279e-06	9.703941070049827999e+01	3.825477721121182118e+00	0.000000000000000000e+00
3.779448132604877959e-06	1.273356500081245413e-06	9.444025134754328121e+01	5.291806431748004691e+00	0.000000000000000000e+00
1.887261157026828010e-06	1.073612739566166059e-07	9.982292653728347886e+01	1.059742466595583821e+01	0.000000000000000000e+00
3.056890178754969845e-06	1.016710441831278149e-06	9.456757371779505661e+01	6.542632141506063093e+00	0.000000000000000000e+00
3.843780331876747136e-06	2.481461895579827330e-06	8.112114976057922888e+01	5.203239053676955272e+00	0.000000000000000000e+00
5.543803275991354966e-06	3.251662701294027839e-06	8.415212061110730701e+01	3.607651090938107874e+00	0.000000000000000000e+00
5.125113674046577189e-06	2.036963779502161094e-07	9.992487820127742282e+01	3.902373529363148297e+00	0.000000000000000000e+00
3.998114655540845999e-06	6.933829024542383828e-07	9.848595726978243192e+01	5.002384788755128042e+00	0.000000000000000000e+00
2.685492654785126049e-06	1.819496329083644323e-07	9.975798405704169625e+01	7.447463280504392991e+00	0.000000000000000000e+00
