# Number of simulations: 50
# Multi compartment simulation; White noise sigma=5; steps stimulus; cm parameter; dt=0.1
# --
# The Ra-gpas-cm ball-and-stick simulation was running for 208.699238 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
1.557146379840423367e-01	3.781960911883142096e-02	9.708601869817023555e+01	1.284407695738025934e+00	0.000000000000000000e+00
1.002164235932918590e-01	9.249071886642024065e-02	6.528931105409658642e+01	1.995691646086162896e+00	0.000000000000000000e+00
1.170518750265902019e-01	1.143187282786026771e-01	6.204315266226282688e+01	1.708653358353560581e+00	0.000000000000000000e+00
1.305097808171430951e-01	2.350755343201393899e-02	9.838411223550012608e+01	1.532460464752336327e+00	0.000000000000000000e+00
1.457769333083743790e-01	9.630748296613811377e-03	9.977974385657421408e+01	1.371966571300311299e+00	0.000000000000000000e+00
1.288098181654883101e-01	3.424768775987374614e-02	9.651721420608396329e+01	1.552685053159637896e+00	0.000000000000000000e+00
1.004352904897806570e-01	6.330458250417003718e-03	9.979841447837772250e+01	1.991342668403143001e+00	0.000000000000000000e+00
1.219894833199250267e-01	1.822597716778218135e-02	9.889614596612993580e+01	1.639494437739763555e+00	0.000000000000000000e+00
1.151484167670118880e-01	7.258260118855108800e-03	9.980425777055131675e+01	1.736898213463422325e+00	0.000000000000000000e+00
1.231405819253241635e-01	2.279681231743069247e-02	9.829357797813250386e+01	1.624168704083685411e+00	0.000000000000000000e+00
1.232174755826743601e-01	6.240748667715423359e-02	8.798034533832530713e+01	1.623155144349400780e+00	0.000000000000000000e+00
1.281269470730357629e-01	2.147283604802230350e-02	9.861193301896895491e+01	1.560960312679258388e+00	0.000000000000000000e+00
1.485686158684735303e-01	1.360742354392102671e-01	6.576189298187435384e+01	1.346186596655270407e+00	0.000000000000000000e+00
1.245052942218166647e-01	1.454589116453346431e-01	5.051368603188771544e+01	1.606366063514101494e+00	0.000000000000000000e+00
1.467282197411214351e-01	2.015145710993699879e-01	3.892383229934593203e+01	1.363071668957986704e+00	0.000000000000000000e+00
9.969111857213890093e-02	6.050316916680886781e-02	8.315430849820261017e+01	2.006207596327039600e+00	0.000000000000000000e+00
1.456946418836034818e-01	1.671058181386956276e-01	5.182154740674839388e+01	1.372741487127214111e+00	0.000000000000000000e+00
1.058637889713185259e-01	5.733318679864385370e-02	8.633736863415184359e+01	1.889230314814733580e+00	0.000000000000000000e+00
8.254201179104635189e-02	2.368855751771070661e-02	9.598220981598856838e+01	2.423021622880527470e+00	0.000000000000000000e+00
1.091822643411017729e-01	4.707299359406946770e-02	9.114267277035645520e+01	1.831809228108067789e+00	0.000000000000000000e+00
1.597563909770002288e-01	1.067555449909787235e-01	8.000644927040661969e+01	1.251912853956236527e+00	0.000000000000000000e+00
1.259001221296249251e-01	3.351547909304031236e-03	9.996351039929088245e+01	1.588569383275470148e+00	0.000000000000000000e+00
1.253835849666363189e-01	8.220487275016163942e-02	8.068140860132716341e+01	1.595113741714942357e+00	0.000000000000000000e+00
1.041918655124820792e-01	2.431926331358980065e-02	9.730188042619096223e+01	1.919546006610321376e+00	0.000000000000000000e+00
1.064265658944579807e-01	4.320020994020312699e-02	9.207427718529316962e+01	1.879240184862334795e+00	0.000000000000000000e+00
1.393369312483569156e-01	3.180528055415665634e-02	9.743644943918482682e+01	1.435377380382224288e+00	0.000000000000000000e+00
1.156185732486016277e-01	4.724333622869725247e-04	9.999933454924341447e+01	1.729835213722321186e+00	0.000000000000000000e+00
1.346905087871969886e-01	1.372216692688110751e-02	9.948613330144468136e+01	1.484893636282528018e+00	0.000000000000000000e+00
1.110005683937696219e-01	1.135051824417486754e-01	5.931203409010035443e+01	1.801802299392465168e+00	0.000000000000000000e+00
7.658901411488341915e-02	1.024098454445209194e-01	4.093879344436015799e+01	2.611354665902388739e+00	0.000000000000000000e+00
9.437316407962059728e-02	1.124655238685681180e-01	4.919116983110979646e+01	2.119257961903534770e+00	0.000000000000000000e+00
1.190104548874060114e-01	4.426915656356689155e-02	9.333012639842152680e+01	1.680533693909351811e+00	0.000000000000000000e+00
1.415095414356496162e-01	8.651347672377485143e-02	8.293628844096163277e+01	1.413339887450016930e+00	0.000000000000000000e+00
1.341780434483531015e-01	6.160309248150486194e-02	9.001246414243924221e+01	1.490564881002663489e+00	0.000000000000000000e+00
1.184122219686578326e-01	8.498887750161054910e-03	9.974577429122386718e+01	1.689023954121072757e+00	0.000000000000000000e+00
9.402139987036742252e-02	7.898620806982181719e-02	7.023520740307071719e+01	2.127186785577725114e+00	0.000000000000000000e+00
