# Number of simulations: 100
# Multi compartment simulation; White noise sigma=7; both stimulus; gpas parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 44.903864 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
3.304863392065143700e-06	1.051051051051051248e-05	3.206615417774830057e+00	5.940633774568794934e+00	0.000000000000000000e+00
-3.269652992997941561e-06	1.701701701701697632e-06	8.727031499035888373e+01	6.119834710743803363e+00	0.000000000000000000e+00
7.078293036954715608e-06	2.802802802802796100e-06	9.214526252530532702e+01	2.817732115677319626e+00	0.000000000000000000e+00
-1.818166025785218085e-06	5.005005005004993035e-07	9.668390486776925741e+01	1.097850259451445787e+01	0.000000000000000000e+00
6.614855227795998661e-06	5.305305305305279065e-06	7.038155029176958521e+01	2.958449860167799095e+00	0.000000000000000000e+00
2.626242450772588476e-06	2.502502502502496518e-06	6.223461815327102897e+01	7.423558897243112575e+00	0.000000000000000000e+00
4.578140768520672766e-06	2.402402402402396657e-06	8.681757733663030763e+01	4.377771208986106721e+00	0.000000000000000000e+00
4.917684144741360105e-06	6.006006006006005195e-06	4.258690232574529944e+01	4.043134043134044120e+00	0.000000000000000000e+00
-2.496966953753057457e-06	2.302302302302296796e-06	6.418023954278031340e+01	7.745815899581593555e+00	0.000000000000000000e+00
6.694493012726956373e-06	3.903903903903908120e-06	8.566575564382212349e+01	2.991314885881639185e+00	0.000000000000000000e+00
-2.948204400916594544e-06	1.501501501501497911e-06	8.739801631862746945e+01	6.647217235188511708e+00	0.000000000000000000e+00
-3.338410557540427511e-06	1.001001001000998607e-07	9.998055742412209668e+01	6.000810372771474555e+00	0.000000000000000000e+00
-2.504725581772914461e-06	1.201201201201211881e-06	8.909062902862058309e+01	7.979525862068966191e+00	0.000000000000000000e+00
7.433673342625550500e-06	2.102102102102083522e-06	9.617102313924878842e+01	2.588255854596293926e+00	0.000000000000000000e+00
-4.564659476093713672e-06	1.401401401401411602e-06	9.576267755920150648e+01	4.389448725548310115e+00	0.000000000000000000e+00
4.398947693110160482e-06	3.103103103103095682e-06	7.727769877601667758e+01	4.367443232084932347e+00	0.000000000000000000e+00
4.833201261864672378e-06	4.104104104104107842e-06	7.197650845742332137e+01	4.164791901012376840e+00	0.000000000000000000e+00
5.926279976840478300e-06	1.801801801801811045e-06	9.548027143521780147e+01	3.367439745338793422e+00	0.000000000000000000e+00
-2.862161670629916774e-06	1.901901901901897353e-06	7.915927862551251337e+01	6.979264844486339214e+00	0.000000000000000000e+00
2.719867665125837242e-06	9.209209209209214290e-06	1.542254154123036125e+00	7.259803921568630969e+00	0.000000000000000000e+00
-3.444660076182592186e-06	4.004004004003994428e-07	9.936822017965148746e+01	5.787416959749902112e+00	0.000000000000000000e+00
1.571189831525078210e-06	3.603603603603608538e-06	1.027022018092756639e+01	1.271244635193133732e+01	0.000000000000000000e+00
5.022368739589238230e-06	1.901901901901897353e-06	9.329820885225218774e+01	3.995144321553817601e+00	0.000000000000000000e+00
2.467670533788012798e-06	3.603603603603608538e-06	2.868671537371945846e+01	8.101750547045954320e+00	0.000000000000000000e+00
-3.996657645820950033e-06	1.501501501501511463e-06	9.342415300015338175e+01	4.996626180836706510e+00	0.000000000000000000e+00
3.498566074687256506e-06	1.801801801801797493e-06	8.654195714466933964e+01	5.720355349555815039e+00	0.000000000000000000e+00
6.262903211058322135e-06	1.431431431431432074e-05	1.384469389558677932e+01	3.174705251875668655e+00	0.000000000000000000e+00
-1.730837711963971683e-06	8.008008008007988857e-07	9.006366937949496787e+01	1.152529182879377245e+01	0.000000000000000000e+00
-3.915411879508582536e-06	1.601601601601611324e-06	9.246652741239644513e+01	5.124567474048443927e+00	0.000000000000000000e+00
-2.374836229287394184e-06	2.002002002002132739e-07	9.954524067526506315e+01	8.405221339387065171e+00	0.000000000000000000e+00
6.379624248737958560e-06	4.804804804804793314e-06	7.207385441918813740e+01	3.147715196599364162e+00	0.000000000000000000e+00
-1.982169398495942880e-06	1.201201201201198328e-06	8.321705343861603410e+01	1.006798096532970810e+01	0.000000000000000000e+00
6.799310813097754808e-06	1.301301301301284637e-06	9.817346624694785362e+01	2.929772502472802742e+00	0.000000000000000000e+00
5.172103419276874542e-06	1.701701701701684079e-06	9.453416842676334397e+01	3.744627054361567620e+00	0.000000000000000000e+00
5.124668241878670185e-06	3.803803803803821812e-06	7.775207011329000295e+01	3.904561033482731425e+00	0.000000000000000000e+00
-2.379266319041137145e-06	6.006006006005991642e-07	9.619642547046241532e+01	8.400453771979581319e+00	0.000000000000000000e+00
4.302969727229534188e-06	4.604604604604607145e-06	6.358590374336280604e+01	4.522137404580152342e+00	0.000000000000000000e+00
2.728388550078828032e-06	4.304304304304307563e-06	2.538901586360750073e+01	7.089516515078984504e+00	0.000000000000000000e+00
4.564806534991170947e-06	2.002002002001997214e-06	9.139473406916010845e+01	4.389448725548311003e+00	0.000000000000000000e+00
4.641298989838546069e-06	1.801801801801797493e-06	9.282862167784269047e+01	4.311499272197961474e+00	0.000000000000000000e+00
3.391677485637108143e-06	2.102102102102097075e-06	8.247588133717033543e+01	5.729206963249517059e+00	0.000000000000000000e+00
-3.560599274934265443e-06	1.101101101101098468e-06	9.525720831026384872e+01	5.563486100676186652e+00	0.000000000000000000e+00
-3.044359223307609351e-06	2.002002002002132739e-07	9.979926178106578050e+01	6.564716312056739334e+00	0.000000000000000000e+00
-1.183977537676644809e-06	6.006006006005991642e-07	8.711955704510315002e+01	1.688711516533639312e+01	0.000000000000000000e+00
3.814436309110464274e-06	3.603603603603608538e-06	6.695539043859558603e+01	5.242477876106192980e+00	0.000000000000000000e+00
-3.946337959113918275e-06	2.402402402402396657e-06	8.434751640679802165e+01	5.075394105551747082e+00	0.000000000000000000e+00
4.296046063849967014e-06	2.802802802802809652e-06	8.197817519084294702e+01	4.666036546943918673e+00	0.000000000000000000e+00
-2.904381108588294624e-06	6.006006006006127168e-07	9.801840064187206281e+01	6.878773803994425506e+00	0.000000000000000000e+00
-1.737058238445251742e-06	1.001001001000998607e-07	9.983577656845899639e+01	1.142746913580247003e+01	0.000000000000000000e+00
-3.331069129811634910e-06	1.201201201201198328e-06	9.424696856234082532e+01	5.995951417004050654e+00	0.000000000000000000e+00
-2.199715029634609869e-06	1.501501501501511463e-06	8.044293845642255292e+01	9.085889570552145855e+00	0.000000000000000000e+00
-2.229382856460084004e-06	4.004004004003994428e-07	9.846217511474633000e+01	8.948640483383682565e+00	0.000000000000000000e+00
6.150410388416779603e-06	5.405405405405419583e-06	7.198063866242391384e+01	3.202162162162163650e+00	0.000000000000000000e+00
2.499791027996381730e-06	4.404404404404407424e-06	2.650871181352813366e+01	7.996760259179271024e+00	0.000000000000000000e+00
-2.612194471290018694e-06	1.601601601601597771e-06	8.442185779816190916e+01	7.634020618556700555e+00	0.000000000000000000e+00
-2.873769694656184022e-06	1.901901901901897353e-06	7.876282118432291668e+01	6.940018744142458118e+00	0.000000000000000000e+00
-1.814937882702869175e-06	1.801801801801797493e-06	6.266573486750002075e+01	1.097037037037037344e+01	0.000000000000000000e+00
-2.112126600401629992e-06	2.002002002002132739e-07	9.960746698908070584e+01	9.475367882277673459e+00	0.000000000000000000e+00
-3.110702728777573570e-06	6.006006006005991642e-07	9.781345456145386663e+01	6.408481176979666571e+00	0.000000000000000000e+00
4.348018355888600568e-06	2.502502502502496518e-06	8.588535434585649853e+01	4.597950946910898118e+00	0.000000000000000000e+00
4.517764331269794887e-06	1.101101101101098468e-06	9.700974360559190757e+01	4.440779610194902638e+00	0.000000000000000000e+00
-2.381757665687039290e-06	1.901901901901910906e-06	7.517688590623451717e+01	8.390934844192633690e+00	0.000000000000000000e+00
3.958018400096458300e-06	5.505505505505519444e-06	4.283755250998245856e+01	5.064979480164158332e+00	0.000000000000000000e+00
-3.377820710564685138e-06	1.101101101101098468e-06	9.499251882287461513e+01	5.924000000000002153e+00	0.000000000000000000e+00
-4.361842535626647817e-06	1.701701701701711185e-06	9.295284757015940613e+01	4.597950946910899006e+00	0.000000000000000000e+00
