# Number of simulations: 100
# Multi compartment simulation; White noise sigma=7; both stimulus; Ra parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 44.903864 minutes
# sigma	diff	accuracy	sharper	sigma_err
1.231724037808651495e+01	2.002002002002001291e+00	9.860646269660598762e+01	1.626400175708323959e+00	0.000000000000000000e+00
1.022516603800272783e+01	1.901901901901894121e+00	9.827380953044962553e+01	1.949453731736211504e+00	0.000000000000000000e+00
1.129614794508135844e+01	2.072072072072072046e+01	2.404818403605933597e+01	1.774715398442180181e+00	0.000000000000000000e+00
1.499273149242415215e+01	1.031031031031031375e+01	8.020630685638056434e+01	1.339786502623484088e+00	0.000000000000000000e+00
9.997375120989602237e+00	9.009009009009012914e+00	6.887027250265758482e+01	2.006503183850426364e+00	0.000000000000000000e+00
1.378455769798838659e+01	8.608608608608605550e+00	8.296856100199964601e+01	1.452530404080030868e+00	0.000000000000000000e+00
1.225471582631043255e+01	1.121121121121122144e+01	6.406690030511366274e+01	1.624972569673029499e+00	0.000000000000000000e+00
1.245438292630141675e+01	7.107107107107097477e+00	8.566078802554338267e+01	1.611183637946039582e+00	0.000000000000000000e+00
1.044851145158022909e+01	1.501501501501493863e+00	9.900933089086481687e+01	1.911461022199276938e+00	0.000000000000000000e+00
1.112841061241838148e+01	7.207207207207204647e+00	8.198547381355207619e+01	1.795151515151515165e+00	0.000000000000000000e+00
1.897229404104727024e+01	7.007007007007075572e-01	9.993918755702038936e+01	1.051846590909090384e+00	0.000000000000000000e+00
1.291425655082738366e+01	7.607607607607619116e+00	8.467433906972303248e+01	1.548839154988495226e+00	0.000000000000000000e+00
1.006915681636015414e+01	1.251251251251250096e+01	4.930003226414672213e+01	1.985787074282647557e+00	0.000000000000000000e+00
1.310871278568896869e+01	7.307307307307311817e+00	8.492494190416300626e+01	1.525545941491553537e+00	0.000000000000000000e+00
1.215839628889560231e+01	8.308308308308312462e+00	8.002028377692349181e+01	1.641906873614190632e+00	0.000000000000000000e+00
1.100631343490129233e+01	2.402402402402401549e+00	9.765762456794560364e+01	1.815841098577733126e+00	0.000000000000000000e+00
1.505136186581754032e+01	2.202202202202201420e+00	9.888080171656376649e+01	1.327774789313250547e+00	0.000000000000000000e+00
1.673196676676800365e+01	1.291291291291290122e+01	7.589699956072786335e+01	1.204554697031312793e+00	0.000000000000000000e+00
1.602928837881302471e+01	9.509509509509513236e+00	8.466739869496353776e+01	1.256468991261558976e+00	0.000000000000000000e+00
1.168699956149849939e+01	3.903903903903895412e+00	9.463800560765437808e+01	1.711149624494511468e+00	0.000000000000000000e+00
1.270248768117069993e+01	1.201201201201200774e+01	6.627162307231267846e+01	1.581926938688314355e+00	0.000000000000000000e+00
1.297906078470508540e+01	6.406406406406404130e+00	8.910511970295135598e+01	1.545445058958571982e+00	0.000000000000000000e+00
1.341475525661674872e+01	9.209209209209205937e+00	8.011831633188423041e+01	1.499594977723774036e+00	0.000000000000000000e+00
