# Number of simulations: 100
# One compartment simulation; White noise sigma=7; broad stimulus; cm parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 24.690884 minutes
# sigma	diff	accuracy	sharper	sigma_err
5.230382501700477083e-02	1.001001001001089463e-03	9.996872022650327949e+01	3.797435897435899044e+00	0.000000000000000000e+00
6.837875651005544120e-02	5.805805805805808184e-02	6.950346813008246727e+01	2.906771344455348238e+00	0.000000000000000000e+00
7.395689928618479070e-02	6.006006006006092690e-03	9.967707214374902946e+01	2.685890460645629751e+00	0.000000000000000000e+00
8.984837509635425212e-02	7.107107107107091259e-02	7.372220377302924987e+01	2.210117892851810151e+00	0.000000000000000000e+00
6.519557721497064307e-02	5.905905905905894926e-02	6.579813078313063102e+01	3.047325102880658942e+00	0.000000000000000000e+00
7.869794653538964013e-02	1.101101101101098489e-02	9.895380181871091452e+01	2.523858214042263182e+00	0.000000000000000000e+00
2.368796174889613998e-02	2.002002002001990189e-02	6.943142122641751257e+01	8.381437464629319933e+00	0.000000000000000000e+00
9.067120313432557033e-02	1.271271271271270376e-01	3.669258018594147330e+01	2.190504363259873077e+00	0.000000000000000000e+00
9.047802269562769950e-02	1.501501501501500968e-02	9.866763553602740444e+01	2.197981596913030078e+00	0.000000000000000000e+00
7.289002390922023900e-02	5.205205205205210017e-02	7.848816969066402294e+01	2.727942530852827563e+00	0.000000000000000000e+00
7.505201465162247842e-02	8.108108108108103007e-02	5.791269403095802204e+01	2.647479442259564664e+00	0.000000000000000000e+00
2.352664726435307191e-02	4.004004004003913764e-03	9.833711539616042785e+01	8.443557582668184125e+00	0.000000000000000000e+00
6.820655773768323493e-02	2.002002002002001291e-02	9.598713602855740135e+01	2.911915060951630441e+00	0.000000000000000000e+00
5.233618273914329017e-02	7.007007007007071131e-03	9.911003539032769538e+01	3.798409848679149547e+00	0.000000000000000000e+00
7.532386904802303162e-02	5.805805805805797082e-02	7.419339600702082294e+01	2.638987883107626775e+00	0.000000000000000000e+00
9.218382032569698292e-02	2.802802802802806248e-02	9.546900424552507047e+01	2.152616279069766936e+00	0.000000000000000000e+00
1.122456870560843978e-01	1.991991991991992617e-01	1.993279923803075349e+01	1.763935207241541736e+00	0.000000000000000000e+00
8.999386101363822388e-02	4.604604604604611851e-02	8.791555805263436696e+01	2.206495828367103229e+00	0.000000000000000000e+00
8.199992097925652701e-02	1.011011011011011540e-01	4.549684376005160402e+01	2.421913327882256883e+00	0.000000000000000000e+00
9.308559081504318156e-02	3.603603603603589001e-02	9.307996380009250004e+01	2.133083681405730569e+00	0.000000000000000000e+00
7.763685785634301395e-02	8.508508508508505486e-02	5.722594325625836120e+01	2.560069144338806613e+00	0.000000000000000000e+00
5.378954310527716415e-02	3.003003003003001936e-02	8.609767960161491374e+01	3.692346048366991873e+00	0.000000000000000000e+00
5.572356716269933480e-02	8.008008008008049572e-03	9.899801887204365869e+01	3.564380264741277671e+00	0.000000000000000000e+00
5.887605871669195079e-02	5.605605605605612496e-02	6.319399954581020040e+01	3.373576309794988237e+00	0.000000000000000000e+00
8.440940490745603431e-02	1.701701701701696656e-02	9.798254420350959037e+01	2.353408549181629006e+00	0.000000000000000000e+00
